Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
49749,49750,Casa_Alberto,5,Positive,review_456909868,Tapas lunch,It was raining outside.. so after we paid they gave us a free drink so we didn't have to leave in the rain.,It was raining outside.. so after we paid they gave us a free drink so we didn't have to leave in the rain.,2017-02-03,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or150-Casa_Alberto-Madrid.html,UID_34518,0.0,0.825,0.175,0.5343,0.2,0.425,0.0,107,14,0.1308411214953271,0,4,False,4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,23,21,3.695652173913043,0,0,rain outsid paid gave us free drink leav rain,good review,4,Spanish
49750,49751,Casa_Alberto,2,Negative,review_456486828,Used to love it!,"Casa Alberto used to be a favourite!  We hadn't been in a few years and are sad to say we were very disappointed with our recent visit.Service was poor; prices were high...  Formerly a classic, now a miss!","Casa Alberto used to be a favourite!  We hadn't been in a few years and are sad to say we were very disappointed with our recent visit.Service was poor; prices were high...  Formerly a classic, now a miss!",2017-02-01,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or150-Casa_Alberto-Madrid.html,UID_39763,0.257,0.743,0.0,-0.8951,-0.2438095238095238,0.5188095238095238,0.75,205,22,0.1073170731707317,2,9,False,5,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,38,33,4.368421052631579,0,0,casa alberto use favourit year sad say disappoint recent visit servic poor price high formerli classic miss,bad review,2,Italian
49751,49752,Casa_Alberto,5,Positive,review_449355988,One of my favorite in the neighbourhood/del barrio de Cortes,"Try ham croquettes, chistorra, and Andaluz calamari for lunch and have an excellent dinner in the restaurant, which opens at 20:00.  Don't forget to make reservation for dinner.","Try ham croquettes, chistorra, and Andaluz calamari for lunch and have an excellent dinner in the restaurant, which opens at 20:00.  Don't forget to make reservation for dinner.",2017-01-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or150-Casa_Alberto-Madrid.html,UID_39764,0.0,0.829,0.171,0.656,1.0,1.0,0.4024,177,12,0.0677966101694915,0,7,False,7,0.0,0.1666666666666666,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,28,26,5.321428571428571,0,0,tri ham croquett chistorra andaluz calamari lunch excel dinner restaur open forget make reserv dinner,good review,4,Spanish
49752,49753,Taberna_Alhambra,4,Positive,review_346776056,Nikki Malta,Great food and wine. All reasonably priced. Service was great too. I highly recommend  it. It has a typical Spanish feeling .,Great food and wine. All reasonably priced. Service was great too. I highly recommend  it. It has a typical Spanish feeling .,2016-02-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or290-Taberna_Alhambra-Madrid.html,UID_29166,0.0,0.59,0.41,0.9099,0.2988888888888888,0.5233333333333333,0.436675,125,7,0.056,0,5,False,8,0.0666666666666666,0.1333333333333333,0.2,0.0666666666666666,0.2,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,22,22,4.681818181818182,0,0,great food wine reason price servic great highli recommend typic spanish feel,very good review,5,Spanish
49753,49754,Taberna_Alhambra,3,Negative,review_345127146,Good restaurant,It is a typical Spanish tapas restaurant with a good menu. There is enough space for the people (usually tapas bar are really small) and you can enjoy the atmosphere sitting in one of the most interesting place in Madrid,It is a typical Spanish tapas restaurant with a good menu. There is enough space for the people (usually tapas bar are really small) and you can enjoy the atmosphere sitting in one of the most interesting place in Madrid,2016-02-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or290-Taberna_Alhambra-Madrid.html,UID_34775,0.0,0.803,0.197,0.8439,0.1592592592592592,0.4166666666666667,0.2942,220,19,0.0863636363636363,0,3,False,16,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,40,34,4.525,0,0,typic spanish tapa restaur good menu enough space peopl usual tapa bar realli small enjoy atmospher sit one interest place madrid,good review,4,Spanish
49754,49755,Taberna_Alhambra,5,Positive,review_345053518,"After seven years in Madrid,  this is the place I keep coming back to ","Alhambra has two restaurants right next to each other but I usually go to the second one to the left seen from metro Sol. I lived in Madrid for a long time and have such great memories from this place. Their grilled pulpo, langostinos, cheeses,...","Alhambra has two restaurants right next to each other but I usually go to the second one to the left seen from metro Sol. I lived in Madrid for a long time and have such great memories from this place. Their grilled pulpo, langostinos, cheeses, meats...everything on the menu is simply great and the portions are really huge. I recommend you to share the plates to try a bit of everything. Start with a nice salad and some seafood accompanied with a nice Barbadillo wine. Move on to have some meats with a heavy Ramón Bilbao reserva wine. The service here is really great and the price is actually just right and matches the quality without being too pricy. Highly recommended you go and you're in for a fun evening! ",2016-02-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or290-Taberna_Alhambra-Madrid.html,UID_39765,0.0,0.741,0.259,0.9928,0.2358646616541353,0.4782330827067668,0.3499571428571429,717,63,0.0878661087866108,1,15,False,39,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,130,89,4.515384615384615,0,0,alhambra two restaur right next usual go second one left seen metro sol live madrid long time great memori place grill pulpo langostino chees meat everyth menu simpli great portion realli huge recommend share plate tri bit everyth start nice salad seafood accompani nice barbadillo wine move meat heavi ram n bilbao reserva wine servic realli great price actual right match qualiti without prici highli recommend go fun even,very good review,5,Spanish
49755,49756,Taberna_Alhambra,5,Positive,review_344292819,Best sangria in Madrid,"Really nice place, the food was already amazing enough for us to recommend this place, but the sangria blew my mind, it was definately the best I have ever drank in my life!","Really nice place, the food was already amazing enough for us to recommend this place, but the sangria blew my mind, it was definately the best I have ever drank in my life!",2016-02-01,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or290-Taberna_Alhambra-Madrid.html,UID_39766,0.0,0.702,0.298,0.906,0.55,0.6749999999999999,0.0,173,15,0.0867052023121387,1,4,False,12,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,33,28,4.2727272727272725,0,0,realli nice place food alreadi amaz enough us recommend place sangria blew mind defin best ever drank life,very good review,5,Spanish
49756,49757,Taberna_Alhambra,5,Positive,review_340009105,One of my favorite places in the world,"Each time I get the chance to go to Madrid, or pass by when travelling somewhere else, I always stop at Taberna Alhambra. I absolutely adore this place, the chistorra and the hams are to die for, their selection of wine is exquisite, the tapas...","Each time I get the chance to go to Madrid, or pass by when travelling somewhere else, I always stop at Taberna Alhambra. I absolutely adore this place, the chistorra and the hams are to die for, their selection of wine is exquisite, the tapas and cañas are one of the best I've tried in the world (comparable to the South of Spain, Cádiz, specifically, which have the best tapas, in my opinion) and the prices are very good and they have very friendly staff. They are usually open until very late at night, which works great when I've had long layovers. I really like this place and I'm very happy I happened to stumble upon it when I first passed by Madrid, because I have always been going back.",2016-01-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or290-Taberna_Alhambra-Madrid.html,UID_39767,0.039,0.758,0.203,0.9794,0.4238333333333334,0.5328888888888889,0.4890666666666665,698,65,0.0931232091690544,0,20,False,30,0.2142857142857142,0.1785714285714285,0.1785714285714285,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0357142857142857,0.1071428571428571,0.0714285714285714,130,87,4.376923076923077,0,0,time get chanc go madrid pass travel somewher els alway stop taberna alhambra absolut ador place chistorra ham die select wine exquisit tapa ca one best tri world compar south spain c diz specif best tapa opinion price good friendli staff usual open late night work great long layov realli like place happi happen stumbl upon first pass madrid alway go back,good review,4,Spanish
49757,49758,Taberna_Alhambra,5,Positive,review_338793381,Great Tapas place and a value too,On our first day in Madrid we walked around the old section of town and discovered Alhambra. Our experience was our best in Madrid. 4 rounds each of authentic Tapas for six people for less than €100. The waiter was great. The food was great....,On our first day in Madrid we walked around the old section of town and discovered Alhambra. Our experience was our best in Madrid. 4 rounds each of authentic Tapas for six people for less than €100. The waiter was great. The food was great. The place was filled with locals. This is a really good place. ,2016-01-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or290-Taberna_Alhambra-Madrid.html,UID_39768,0.0,0.773,0.227,0.9485,0.487037037037037,0.5166666666666667,0.5027166666666667,305,26,0.0852459016393442,0,7,False,20,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,57,47,4.350877192982456,0,0,first day madrid walk around old section town discov alhambra experi best madrid round authent tapa six peopl less waiter great food great place fill local realli good place,very good review,5,Spanish
49758,49759,Casa_Alberto,5,Positive,review_483930468,Atmospheric restaurant,"We visited twice during a 5 day stay in Madrid.  The place was small, cosy and the walls were covered in pictures.The first time we sat in the bar area and had a drink and some tapas. We did not encounter any problems with...","We visited twice during a 5 day stay in Madrid. The place was small, cosy and the walls were covered in pictures. The first time we sat in the bar area and had a drink and some tapas. We did not encounter any problems with communication as the staff spoke English. They were also friendly and helpful. We paid about 16 euros for drinks and tapas for two. The second time we had a full meal and sat in the restaurant at the back. Again the staff were helpful and friendly. The bill was, obviously more expensive. On both occasions it was very busy but we could have had a table in either the bar or the restaurant",2017-05-13,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or140-Casa_Alberto-Madrid.html,UID_39769,0.0,0.921,0.079,0.767,0.1118181818181818,0.3521212121212121,0.3192888888888889,612,63,0.1029411764705882,0,11,False,36,0.1904761904761904,0.1904761904761904,0.2857142857142857,0.0,0.238095238095238,0.0,0.0,0.0,0.0952380952380952,0.0,118,80,4.194915254237288,0,0,visit twice day stay madrid place small cosi wall cover pictur first time sat bar area drink tapa encount problem commun staff spoke english also friendli help paid euro drink tapa two second time full meal sat restaur back staff help friendli bill obvious expens occas busi could tabl either bar restaur,good review,4,Spanish
49759,49760,Casa_Alberto,4,Positive,review_476317739,Worth a visit,I was strolling around in the neighborhood and went in for a glass of wine. The tapas seemed so nice that I had to order some and another glass of wine.,I was strolling around in the neighborhood and went in for a glass of wine. The tapas seemed so nice that I had to order some and another glass of wine.,2017-04-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or140-Casa_Alberto-Madrid.html,UID_29461,0.0,0.892,0.108,0.5598,0.6,1.0,0.5598,152,18,0.1184210526315789,0,2,False,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,25,3.935483870967742,0,0,stroll around neighborhood went glass wine tapa seem nice order anoth glass wine,good review,4,Spanish
49760,49761,Casa_Alberto,3,Negative,review_474477844,Authentic ,"Visited on 7th April.Very busy .We went to the restaurant section. We had the Beef cheeks , Octopus, cod ,steak as main courses food was nice but some needed something else with it . Deserts were ok .","Visited on 7th April.Very busy .We went to the restaurant section. We had the Beef cheeks , Octopus, cod ,steak as main courses food was nice but some needed something else with it . Deserts were ok .",2017-04-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or140-Casa_Alberto-Madrid.html,UID_9460,0.0,0.885,0.115,0.5719,0.3416666666666667,0.5333333333333333,0.148,200,13,0.065,0,8,False,9,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,38,36,4.2894736842105265,0,0,visit th april busi went restaur section beef cheek octopu cod steak main cours food nice need someth els desert ok,average review,3,Spanish
49761,49762,Casa_Alberto,5,Positive,review_472923750,What an excellent find!,"We stumbled across this taberna by chance. We thought it was wonderful - just our sort of place. Traditional, great atmosphere, superb ambience, buzzing, drinks and food constantly being passed over the counter. We only had drinks sitting at the bar but the food that...","We stumbled across this taberna by chance. We thought it was wonderful - just our sort of place. Traditional, great atmosphere, superb ambience, buzzing, drinks and food constantly being passed over the counter. We only had drinks sitting at the bar but the food that we saw looked good. There were no free seats which speaks for itself. Our favourite find in Madrid so far.",2017-04-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or140-Casa_Alberto-Madrid.html,UID_39770,0.047,0.783,0.17,0.8046,0.3777777777777777,0.8037037037037037,0.45016,374,30,0.0802139037433155,0,11,False,15,0.1052631578947368,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,65,59,4.769230769230769,0,0,stumbl across taberna chanc thought wonder sort place tradit great atmospher superb ambienc buzz drink food constantli pass counter drink sit bar food saw look good free seat speak favourit find madrid far,good review,4,Spanish
49762,49763,Casa_Alberto,4,Positive,review_471184735,Fun place,This restaurant is supposedly very good but we ate tapas in the bar and drank very good wine.  The waiters are great fun and we really enjoyed the food.,This restaurant is supposedly very good but we ate tapas in the bar and drank very good wine.  The waiters are great fun and we really enjoyed the food.,2017-03-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or140-Casa_Alberto-Madrid.html,UID_31833,0.0,0.529,0.471,0.9732,0.6839999999999999,0.6420000000000001,0.1503,152,14,0.0921052631578947,0,2,False,12,0.1875,0.25,0.25,0.125,0.1875,0.0,0.0,0.0,0.0,0.0,29,24,4.241379310344827,0,0,restaur supposedli good ate tapa bar drank good wine waiter great fun realli enjoy food,good review,4,Spanish
49763,49764,Casa_Alberto,5,Positive,review_470963191,Great tapas; great service; great ambiance,We enjoyed our first visit so much we ended up having four meals over five days at this tapas restaurant. Very reasonable prices; great specials beyond the normal menu.  Fun to sit at a table in the front and watch both locals and tourists enjoying...,We enjoyed our first visit so much we ended up having four meals over five days at this tapas restaurant. Very reasonable prices; great specials beyond the normal menu. Fun to sit at a table in the front and watch both locals and tourists enjoying themselves.,2017-03-28,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697471-Reviews-or140-Casa_Alberto-Madrid.html,UID_39771,0.0,0.745,0.255,0.9367,0.3699999999999999,0.5266666666666666,0.13055,259,19,0.0733590733590733,0,4,False,13,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,46,43,4.6521739130434785,0,0,enjoy first visit much end four meal five day tapa restaur reason price great special beyond normal menu fun sit tabl front watch local tourist enjoy,good review,4,Spanish
49764,49765,Taberna_Alhambra,5,Positive,review_358450457,Dinner twice,"We had dinner here twice. Firt we ate chipironis and pulpo, and a cond time iberian pork and a stake+ white wine. Everything was very good, large portions, convenient price. Would definitely recommend. Enjoy!","We had dinner here twice. Firt we ate chipironis and pulpo, and a cond time iberian pork and a stake+ white wine. Everything was very good, large portions, convenient price. Would definitely recommend. Enjoy!",2016-03-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or280-Taberna_Alhambra-Madrid.html,UID_39772,0.0,0.716,0.284,0.8976,0.3248571428571428,0.4417142857142857,0.183175,208,11,0.0528846153846153,1,9,False,13,0.2142857142857142,0.1428571428571428,0.3571428571428571,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,34,31,5.147058823529412,0,0,dinner twice firt ate chipironi pulpo cond time iberian pork stake white wine everyth good larg portion conveni price would definit recommend enjoy,very good review,5,Spanish
49765,49766,Taberna_Alhambra,5,Positive,review_357146301,Fab food!,"This is a great straight forward place. Very Spanish - a good sign, great food. Superb value with an amazing vibe about it. I would visit here again without hesitation.","This is a great straight forward place. Very Spanish - a good sign, great food. Superb value with an amazing vibe about it. I would visit here again without hesitation.",2016-03-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or280-Taberna_Alhambra-Madrid.html,UID_5628,0.0,0.467,0.533,0.9753,0.5857142857142856,0.6285714285714287,0.2809,168,11,0.0654761904761904,0,6,False,11,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,30,28,4.633333333333334,0,0,great straight forward place spanish good sign great food superb valu amaz vibe would visit without hesit,very good review,5,Spanish
49766,49767,Taberna_Alhambra,5,Positive,review_356726030,Excellent vaue for money food!,"Authentic Spanish cuisine in a lovely setting close to the centre. The food is excellent and the portions substantial.  I had the gambas al ajillo, followed by steak from the grill which was succulent and very tasty. We chose the fixed price menu which was...","Authentic Spanish cuisine in a lovely setting close to the centre. The food is excellent and the portions substantial. I had the gambas al ajillo, followed by steak from the grill which was succulent and very tasty. We chose the fixed price menu which was exceptional value and included wine. We also got chicken wings on the house whilst we waited for a table. Would definitely recommend.",2016-03-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or280-Taberna_Alhambra-Madrid.html,UID_9784,0.0,0.78,0.22,0.945,0.2629629629629629,0.6055555555555556,0.4386,389,30,0.0771208226221079,0,7,False,19,0.05,0.15,0.35,0.05,0.25,0.0,0.0,0.05,0.05,0.05,67,56,4.82089552238806,0,0,authent spanish cuisin love set close centr food excel portion substanti gamba al ajillo follow steak grill succul tasti chose fix price menu except valu includ wine also got chicken wing hous whilst wait tabl would definit recommend,very good review,5,Spanish
49767,49768,Taberna_Alhambra,5,Positive,review_356219772,Great simple restaurant,"Although the food is simple, quality is superb and portions are quite substantial :) We only had a one dinner there (local friends recommended) but will visit again with no hesitation.","Although the food is simple, quality is superb and portions are quite substantial :) We only had a one dinner there (local friends recommended) but will visit again with no hesitation.",2016-03-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or280-Taberna_Alhambra-Madrid.html,UID_39773,0.0,0.677,0.323,0.8363,0.3,0.6714285714285715,0.0,184,15,0.0815217391304347,0,6,False,11,0.0,0.125,0.5,0.0,0.125,0.0,0.0,0.125,0.125,0.0,31,30,4.967741935483871,0,0,although food simpl qualiti superb portion quit substanti one dinner local friend recommend visit hesit,very good review,5,Spanish
49768,49769,Taberna_Alhambra,5,Positive,review_355656397,Stopped in for Excellent Tapas!,"On a Monday evening, my husband and I were walking from Puerta del Sol toward the Plaza Santa Ana, when we walked by this place. When we stopped to look in the window, it was pretty full with people and the bartender was waving at...","On a Monday evening, my husband and I were walking from Puerta del Sol toward the Plaza Santa Ana, when we walked by this place. When we stopped to look in the window, it was pretty full with people and the bartender was waving at us to come on in! This was the first place we stopped for tapas, and it was great! We sat right at the bar, ordered a beer and a whiskey, and the bartender gave us a plate full of some delicious olives. After we ordered our second round, he brought us a plate of paella- which was so amazing.  Great place to stop in for tapas! We even stopped here again 2 nights later during our last evening in the city!",2016-03-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or280-Taberna_Alhambra-Madrid.html,UID_18718,0.054,0.8,0.146,0.9553,0.382554945054945,0.5258241758241758,0.2845333333333333,637,65,0.1020408163265306,4,15,False,33,0.0833333333333333,0.25,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,126,86,4.055555555555555,0,0,monday even husband walk puerta del sol toward plaza santa ana walk place stop look window pretti full peopl bartend wave us come first place stop tapa great sat right bar order beer whiskey bartend gave us plate full delici oliv order second round brought us plate paella amaz great place stop tapa even stop night later last even citi,good review,4,Spanish
49769,49770,Taberna_Alhambra,5,Positive,review_353177212,"A warm welcome, great tapas.","This taberna is close to the Puerta del Sol and you can eat at any time of the day, till late. I received a warm welcome in the middle of the afternoon, which was a quiet time. No problem. And I went back one night...","This taberna is close to the Puerta del Sol and you can eat at any time of the day, till late.  I received a warm welcome in the middle of the afternoon, which was a quiet time. No problem. And I went back one night after the opera. I had a glass of manzanilla and chorizo and lomo tapas topped with pickled peppers on one occasion and sangria with chorizo and morcilla another time. Loved it. As a bonus, you will get chicken wings on the house!",2016-03-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1775780-Reviews-or280-Taberna_Alhambra-Madrid.html,UID_39774,0.0,0.847,0.153,0.9306,0.13125,0.5229166666666667,0.3021333333333333,446,43,0.0964125560538116,1,10,False,18,0.2,0.08,0.2,0.08,0.04,0.04,0.0,0.12,0.08,0.16,87,65,4.126436781609195,0,0,taberna close puerta del sol eat time day till late receiv warm welcom middl afternoon quiet time problem went back one night opera glass manzanilla chorizo lomo tapa top pickl pepper one occas sangria chorizo morcilla anoth time love bonu get chicken wing hous,good review,4,Spanish
49770,49771,Mercado_de_San_Miguel,4,Positive,review_218925989,Where to eat and be seen,"Full of locals and a few tourists. Seemed like a popular place for the 25-40 crowd. Stalls for everyone's taste-grilled peppers, fresh oysters, jamon of all shapes and sizes, plenty of fresh seafood and a vast range of cod dishes. Busy wine bar offered plenty...","Full of locals and a few tourists. Seemed like a popular place for the 25-40 crowd. Stalls for everyone's taste-grilled peppers, fresh oysters, jamon of all shapes and sizes, plenty of fresh seafood and a vast range of cod dishes. Busy wine bar offered plenty of choices by the glass. I opted for a crianza and gran reserva from Ribera del Duero. A fun place to people watch and enjoy excellent food and drink.",2014-08-01,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8250-Mercado_de_San_Miguel-Madrid.html,UID_24520,0.0,0.769,0.231,0.959,0.315,0.5549999999999999,0.43558,410,28,0.0682926829268292,0,12,False,20,0.2,0.2666666666666666,0.2666666666666666,0.0,0.2,0.0,0.0,0.0666666666666666,0.0,0.0,74,56,4.554054054054054,0,0,full local tourist seem like popular place crowd stall everyon tast grill pepper fresh oyster jamon shape size plenti fresh seafood vast rang cod dish busi wine bar offer plenti choic glass opt crianza gran reserva ribera del duero fun place peopl watch enjoy excel food drink,good review,4,French
49771,49772,Mercado_de_San_Miguel,4,Positive,review_218771233,A showcase,"Great place to try and sample the local cuisine but with tourist price tags. The place is always full of tourists. We came here to sample the paella, tapas and locally made drinks.Hard to grab a table but you can try and be lucky...","Great place to try and sample the local cuisine but with tourist price tags. The place is always full of tourists. We came here to sample the paella, tapas and locally made drinks. Hard to grab a table but you can try and be lucky and go towards the rear where they have a few tables.",2014-07-31,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8250-Mercado_de_San_Miguel-Madrid.html,UID_24956,0.026,0.871,0.103,0.6858,0.1416666666666666,0.3964285714285714,0.3046333333333333,284,27,0.0950704225352112,0,5,False,17,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,56,44,4.089285714285714,0,0,great place tri sampl local cuisin tourist price tag place alway full tourist came sampl paella tapa local made drink hard grab tabl tri lucki go toward rear tabl,good review,4,Spanish
49772,49773,Mercado_de_San_Miguel,5,Positive,review_218723294,Such a fun place!,This market has about 100 stalls of differnet food/wine/snacks.  It's such a fun mix of locals and tourists.  Great place for lunch!,This market has about 100 stalls of differnet food/wine/snacks.  It's such a fun mix of locals and tourists.  Great place for lunch!,2014-07-31,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8250-Mercado_de_San_Miguel-Madrid.html,UID_39775,0.0,0.722,0.278,0.8268,0.4333333333333333,0.4833333333333333,0.3294,132,10,0.0757575757575757,1,6,False,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,21,4.954545454545454,0,0,market stall differnet food wine snack fun mix local tourist great place lunch,good review,4,French
49773,49774,Mercado_de_San_Miguel,5,Positive,review_217706619,A must!,"A must for anyone staying in the area! Delicious tapas everywhere you turn, all washed down with a San Miguel. A highlight of my time in Spain.","A must for anyone staying in the area! Delicious tapas everywhere you turn, all washed down with a San Miguel. A highlight of my time in Spain.",2014-07-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8250-Mercado_de_San_Miguel-Madrid.html,UID_39776,0.0,0.796,0.204,0.75,0.4222222222222222,0.6444444444444445,0.4018999999999999,143,13,0.0909090909090909,1,4,False,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,25,4.333333333333333,0,0,must anyon stay area delici tapa everywher turn wash san miguel highlight time spain,good review,4,Spanish
49774,49775,Mercado_de_San_Miguel,3,Negative,review_217456580,Stunning visuals but totally overrated food,"The presentation of the food was awesome, but when it came to trying all the different starters - disappointment. Minimum one Euro each, most starters actually sucked. Have your tapas somewhere else, in our opinion they were over-priced and looked way better than they tasted....","The presentation of the food was awesome, but when it came to trying all the different starters - disappointment. Minimum one Euro each, most starters actually sucked. Have your tapas somewhere else, in our opinion they were over-priced and looked way better than they tasted. We actually went back here from an earlier tour on which we just ""looked"", not tried. That was a mistake, it was a waste of time. Take a few pictures, but eat somewhere else.",2014-07-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8250-Mercado_de_San_Miguel-Madrid.html,UID_39777,0.165,0.768,0.067,-0.8819,0.0909090909090909,0.3454545454545454,0.5446799999999999,451,39,0.0864745011086474,0,16,False,15,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.25,0.1666666666666666,79,67,4.7215189873417724,0,0,present food awesom came tri differ starter disappoint minimum one euro starter actual suck tapa somewher els opinion price look way better tast actual went back earlier tour look tri mistak wast time take pictur eat somewher els,bad review,2,French
49775,49776,Mercado_de_San_Miguel,5,Positive,review_217298850,brilliant!,"we ate here every day, so there you are it must be good! Lots of food outlets under one roof. Its not a produce market really more of  a place to go for lots and lots of quality tapas and of course alcohol!","we ate here every day, so there you are it must be good! Lots of food outlets under one roof. Its not a produce market really more of  a place to go for lots and lots of quality tapas and of course alcohol!",2014-07-24,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8250-Mercado_de_San_Miguel-Madrid.html,UID_24967,0.0,0.923,0.077,0.5399,0.75,0.55,0.2463,206,22,0.1067961165048543,2,4,False,16,0.125,0.25,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,43,37,3.7906976744186047,0,0,ate everi day must good lot food outlet one roof produc market realli place go lot lot qualiti tapa cours alcohol,good review,4,French
49776,49777,Mercado_de_San_Miguel,5,Positive,review_216202868,It's not your typical market,"I loved this market. It sold a range of food and tapas that will really whet your appetite, and at very affordable prices. It's frequented by locals so you're assured you're getting the real deal.","I loved this market. It sold a range of food and tapas that will really whet your appetite, and at very affordable prices. It's frequented by locals so you're assured you're getting the real deal.",2014-07-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6367286-Reviews-or8260-Mercado_de_San_Miguel-Madrid.html,UID_39778,0.0,0.832,0.168,0.7703,0.3249999999999999,0.4,0.5083500000000001,196,18,0.0918367346938775,0,7,False,7,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,35,33,4.628571428571429,0,0,love market sold rang food tapa realli whet appetit afford price frequent local assur get real deal,very good review,5,French
